start_idx,offset_min,current_soc_kwh,first_step_h,optimal_power_kw,optimal_mode,step0_power_kw,step0_mode,step1_power_kw,step1_mode,shadow_price,is_partial_step0,start_time
2,0,0.5664,1.0,0.0,idle,0.0,idle,0.0,idle,0.1839,False,2026-03-20T08:00:00+00:00
2,0,0.6164,1.0,0.0,idle,0.0,idle,0.0,idle,0.269,False,2026-03-20T08:00:00+00:00
2,0,0.6664,1.0,0.0,idle,0.0,idle,0.0,idle,0.2138,False,2026-03-20T08:00:00+00:00
2,3,0.2664,0.95,0.0,idle,0.0,idle,0.0,idle,0.2805,False,2026-03-20T08:00:00+00:00
2,3,0.3164,0.95,0.0,idle,0.0,idle,0.0,idle,0.2138,False,2026-03-20T08:00:00+00:00
2,3,0.3664,0.95,0.0,idle,0.0,idle,0.0,idle,0.2757,False,2026-03-20T08:00:00+00:00
2,3,0.4164,0.95,0.0,idle,0.0,idle,0.0,idle,0.2493,False,2026-03-20T08:00:00+00:00
2,3,0.4664,0.95,0.0,idle,0.0,idle,0.0,idle,0.2805,False,2026-03-20T08:00:00+00:00
2,3,0.5164,0.95,0.0,idle,0.0,idle,0.0,idle,0.2859,False,2026-03-20T08:00:00+00:00
2,3,0.5664,0.95,0.0,idle,0.0,idle,0.0,idle,0.2036,False,2026-03-20T08:00:00+00:00
2,3,0.6164,0.95,0.0,idle,0.0,idle,0.0,idle,0.2859,False,2026-03-20T08:00:00+00:00
2,3,0.6664,0.95,0.0,idle,0.0,idle,0.0,idle,0.1839,False,2026-03-20T08:00:00+00:00
2,12,0.2664,0.8,0.0,idle,0.0,idle,0.0,idle,0.2805,True,2026-03-20T08:00:00+00:00
2,12,0.3164,0.8,0.0,idle,0.0,idle,0.0,idle,0.2138,True,2026-03-20T08:00:00+00:00
2,12,0.3664,0.8,0.0,idle,0.0,idle,0.0,idle,0.2257,True,2026-03-20T08:00:00+00:00
2,12,0.4164,0.8,0.0,idle,0.0,idle,0.0,idle,0.2993,True,2026-03-20T08:00:00+00:00
2,12,0.4664,0.8,0.0,idle,0.0,idle,0.0,idle,0.2805,True,2026-03-20T08:00:00+00:00
2,12,0.5164,0.8,0.0,idle,0.0,idle,0.0,idle,0.2859,True,2026-03-20T08:00:00+00:00
2,12,0.5664,0.8,0.0,idle,0.0,idle,0.0,idle,0.1839,True,2026-03-20T08:00:00+00:00
2,12,0.6164,0.8,0.0,idle,0.0,idle,0.0,idle,0.269,True,2026-03-20T08:00:00+00:00
2,12,0.6664,0.8,0.0,idle,0.0,idle,0.0,idle,0.2138,True,2026-03-20T08:00:00+00:00
2,15,0.2664,0.75,0.0,idle,0.0,idle,0.0,idle,0.2805,True,2026-03-20T08:00:00+00:00
2,15,0.3164,0.75,0.0,idle,0.0,idle,0.0,idle,0.2138,True,2026-03-20T08:00:00+00:00
2,15,0.3664,0.75,0.0,idle,0.0,idle,0.0,idle,0.3129,True,2026-03-20T08:00:00+00:00
2,15,0.4164,0.75,0.0,idle,0.0,idle,0.0,idle,0.2859,True,2026-03-20T08:00:00+00:00
